COMMUNE_RESID,circo
85116,85002
85117,85005
85118,85002
85119,85004
85120,85003
85121,85005
85123,85005
85125,85005
85126,85005
85127,85002
85128,85005
85129,85001
85130,85001
85131,85005
85132,85005
85133,85005
85134,85004
85135,85002
85136,85005
85137,85005
85138,85002
85139,85005
85140,85004
85141,85005
85142,85001
85143,85005
85144,85004
85145,85004
85146,85004
85147,85004
85148,85005
85149,85005
85151,85004
85152,85002
85153,85004
85154,85005
85155,85001
85156,85002
85157,85002
85158,85005
85159,85005
85160,85002
85161,85002
85162,85005
85163,85003
85164,85003
85167,85005
85169,85001
85171,85002
85172,85003
85174,85005
85175,85002
85176,85005
85177,85005
85178,85001
85179,85002
85181,85005
85182,85004
85184,85005
85185,85005
85186,85004
85187,85004
85188,85005
85189,85003
85190,85001
85191,85001
85191,85002
85192,85002
85193,85002
85194,85003
85196,85004
85197,85001
85198,85004
85199,85005
85200,85002
85201,85002
85202,85001
85204,85001
85205,85005
85206,85002
85207,85005
85208,85001
85209,85005
85210,85001
85211,85002
85213,85002
85214,85003
85215,85004
85216,85005
85218,85002
85220,85002
85221,85003
85222,85003
85223,85005
85226,85003
85227,85005
85229,85005
85231,85002
85232,85002
85233,85005
85234,85003
85235,85005
85236,85002
85237,85005
85238,85004
85239,85003
85240,85004
85242,85004
85243,85003
85244,85005
85245,85005
85246,85001
85247,85004
85248,85005
85250,85002
85251,85005
85252,85005
85254,85004
85255,85005
85256,85005
85259,85004
85260,85001
85261,85002
85262,85001
85264,85005
85265,85005
85266,85002
85267,85005
85268,85003
85269,85005
85271,85005
85273,85003
85274,85005
85276,85002
85277,85002
85278,85002
85280,85001
85281,85005
85282,85002
85284,85003
85285,85002
85286,85005
85287,85004
85288,85002
85289,85005
85290,85005
85291,85002
85292,85005
85293,85004
85294,85002
85295,85004
85296,85004
85297,85005
85298,85003
85300,85001
85301,85004
85302,85004
85303,85005
85304,85005
85305,85005
85306,85005
85307,85002
86001,86003
86002,86001
86003,86003
86004,86003
86005,86004
86006,86003
86007,86004
86008,86004
86009,86003
86010,86002
86011,86003
86012,86003
86013,86004
86014,86003
86015,86003
86016,86001
86017,86002
86018,86004
86019,86001
86019,86003
86020,86003
86022,86004
86023,86004
86024,86002
86025,86003
86026,86004
86027,86002
86028,86001
86029,86003
86031,86001
86032,86003
86034,86003
86035,86003
86036,86004
86037,86003
86038,86003
86039,86003
86040,86003
86041,86001
86042,86004
86044,86004
86045,86003
86046,86003
86047,86004
86048,86001
86049,86004
86050,86002
86051,86003
86052,86003
86053,86001
86053,86002
86054,86003
86055,86003
86058,86001
86059,86003
86061,86003
86062,86001
86063,86003
86064,86003
86065,86002
86066,86004
86068,86003
86069,86004
86070,86003
86072,86004
86073,86001
86074,86002
86075,86004
86076,86001
86077,86003
86078,86003
86079,86004
86080,86003
86081,86004
86082,86003
86083,86003
86084,86003
86085,86004
86086,86004
86087,86004
86088,86002
86089,86001
86090,86004
86091,86003
86092,86004
86093,86004
86094,86002
86095,86001
86096,86004
86097,86003
86098,86003
86099,86002
86100,86002
86102,86002
86103,86003
86104,86003
86105,86002
86106,86004
86107,86003
86108,86004
86109,86004
86110,86003
86111,86004
86112,86003
86113,86002
86114,86001
86115,86001
86116,86003
86117,86003
86118,86003
86119,86003
86120,86003
86121,86002
86122,86003
86123,86002
86124,86001
86125,86004
86126,86003
86127,86004
86128,86004
86129,86004
86130,86004
86131,86003
86132,86003
86133,86002
86134,86003
86135,86001
86136,86003
86137,86004
86138,86003
86139,86003
86140,86003
86141,86003
86142,86002
86143,86004
86144,86001
86145,86002
86147,86002
86148,86002
86149,86004
86150,86001
86151,86004
86152,86003
86153,86003
86154,86004
86156,86004
86157,86002
86158,86001
86159,86003
86160,86001
86161,86004
86162,86004
86163,86001
86164,86003
86165,86003
86167,86004
86169,86004
86170,86003
86171,86003
86172,86003
86173,86004
86174,86004
86175,86003
86176,86003
86177,86001
86178,86002
86180,86002
86181,86004
86182,86004
86183,86004
86184,86004
86186,86004
86187,86003
86189,86003
86190,86003
86191,86003
86192,86003
86193,86004
86194,86001
86194,86002
86195,86004
86196,86004
86197,86004
86198,86001
86200,86003
86201,86004
86202,86003
86203,86003
86204,86002
86205,86004
86206,86004
86207,86004
86209,86002
86210,86004
86211,86003
86213,86003
86214,86002
86217,86004
86218,86004
86220,86003
86221,86004
86222,86001
86223,86003
86224,86004
86225,86004
86226,86001
86227,86004
86228,86003
86229,86004
86230,86003
86231,86003
86233,86003
86234,86003
86235,86003
86236,86003
86237,86003
86239,86003
86241,86004
86242,86003
86244,86003
86245,86004
86246,86003
86247,86003
86248,86003
86249,86004
86250,86004
86252,86004
86253,86003
86254,86003
86255,86003
86256,86001
86257,86004
86258,86004
86260,86004
86261,86001
86262,86003
86263,86002
86264,86003
86265,86004
86266,86003
86268,86001
86269,86004
86270,86003
86271,86001
86272,86004
86273,86003
86274,86004
86275,86004
86276,86003
86279,86004
86280,86004
86281,86001
86284,86002
86285,86003
86286,86004
86287,86004
86288,86004
86289,86003
86290,86002
86291,86003
86292,86001
86293,86002
86294,86002
86295,86003
86296,86003
86297,86002
86298,86003
86299,86001
86300,86001
87001,87002
87002,87001
87003,87003
87004,87001
87005,87001
87006,87003
87007,87003
87008,87003
87009,87001
87011,87003
87012,87003
87013,87003
87014,87003
87015,87002
87016,87001
87017,87003
87018,87003
87019,87002
87020,87001
87021,87002
87022,87003
87023,87003
87024,87001
87025,87002
87027,87002
87028,87003
87029,87002
87030,87002
87031,87002
87032,87002
87033,87003
87034,87002
87035,87001
87036,87002
87037,87002
87038,87003
87039,87002
87040,87001
87041,87003
87042,87001
87043,87001
87044,87002
87045,87003
87046,87002
87047,87003
87048,87002
87049,87002
87050,87003
87051,87001
87052,87003
87053,87003
87054,87002
87056,87003
87057,87003
87058,87001
87059,87003
87060,87002
87061,87003
87062,87001
87063,87002
87064,87001
87065,87001
87066,87002
87067,87003
87068,87003
87069,87003
87070,87001
87071,87002
87072,87002
87073,87002
87074,87003
87075,87003
87076,87003
87077,87002
87078,87002
87079,87003
87080,87003
87081,87002
87082,87002
87083,87003
87084,87002
87085,87001
87085,87002
87085,87003
87086,87001
87087,87003
87088,87002
87089,87003
87090,87003
87091,87002
87092,87002
87093,87001
87094,87002
87095,87002
87096,87002
87097,87003
87099,87001
87100,87003
87101,87003
87103,87003
87104,87001
87105,87001
87106,87002
87107,87003
87108,87003
87109,87003
87110,87002
87111,87002
87112,87002
87113,87001
87114,87001
87115,87002
87116,87003
87117,87001
87118,87003
87119,87002
87120,87002
87121,87003
87122,87003
87123,87001
87124,87002
87125,87001
87126,87002
87127,87002
87128,87003
87129,87001
87130,87001
87131,87002
87132,87001
87133,87003
87134,87001
87135,87002
87137,87002
87138,87002
87139,87003
87140,87002
87141,87002
87142,87001
87143,87003
87144,87002
87145,87003
87146,87002
87147,87001
87148,87002
87149,87003
87150,87002
87151,87002
87152,87003
87153,87001
87154,87002
87155,87003
87156,87001
87157,87001
87158,87002
87159,87003
87160,87003
87161,87001
87162,87002
87163,87003
87164,87002
87165,87003
87166,87002
87167,87001
87168,87002
87169,87002
87170,87001
87172,87003
87174,87002
87176,87002
87177,87002
87178,87001
87179,87003
87180,87003
87181,87003
87182,87003
87183,87001
87185,87002
87186,87002
87187,87002
87188,87002
87189,87002
87190,87001
87191,87002
87192,87002
87193,87001
87194,87001
87195,87003
87197,87003
87198,87003
87199,87002
87200,87003
87201,87002
87202,87003
87203,87002
87204,87002
87205,87002
87206,87003
88001,88004
88002,88004
88003,88004
88004,88004
88005,88002
88006,88004
88007,88004
88008,88001
88009,88002
88010,88004
88011,88001
88012,88001
88013,88004
88014,88002
88015,88004
88016,88004
88017,88004
88019,88004
88020,88004
88021,88001
88022,88004
88023,88004
88024,88004
88025,88004
88026,88002
88027,88001
88028,88001
88029,88004
88030,88004
88031,88004
88032,88002
88033,88002
88035,88002
88036,88004
88037,88003
88038,88004
88039,88004
88040,88001
88041,88004
88042,88001
88043,88004
88044,88004
88045,88004
88046,88002
88047,88004
88048,88003
88049,88004
88050,88002
88051,88004
88052,88004
88053,88002
88054,88002
88055,88004
88056,88004
88057,88002
88058,88004
88059,88002
88060,88004
88061,88004
88062,88004
88063,88004
88064,88002
88065,88004
88066,88004
88068,88002
88069,88004
88070,88004
88071,88004
88073,88004
88074,88004
88075,88003
88076,88002
88077,88001
88078,88002
88079,88004
88080,88001
88081,88003
88082,88002
88083,88004
88084,88004
88085,88002
88086,88002
88087,88001
88088,88001
88089,88002
88090,88004
88091,88002
88092,88001
88093,88002
88094,88001
88095,88004
88096,88004
88097,88004
88098,88001
88099,88001
88100,88004
88101,88002
88102,88004
88103,88004
88104,88004
88105,88004
88106,88002
88107,88004
88108,88001
88109,88003
88110,88001
88111,88002
88113,88002
88114,88004
88115,88002
88116,88003
88117,88004
88118,88004
88119,88004
88120,88002
88121,88001
88122,88004
88123,88004
88124,88004
88125,88004
88126,88001
88127,88001
88128,88002
88129,88004
88130,88002
88131,88002
88132,88001
88133,88001
88134,88001
88135,88002
88136,88001
88137,88004
88138,88004
88139,88004
88140,88004
88141,88004
88142,88001
88143,88001
88144,88004
88145,88002
88146,88004
88147,88001
88148,88003
88149,88004
88150,88004
88151,88004
88152,88002
88153,88001
88154,88004
88155,88004
88156,88001
88157,88001
88158,88003
88159,88002
88160,88001
88161,88004
88162,88004
88163,88004
88164,88004
88165,88002
88166,88004
88167,88003
88168,88001
88169,88002
88170,88003
88171,88004
88172,88002
88173,88004
88174,88001
88175,88002
88176,88004
88177,88003
88178,88001
88179,88004
88180,88004
88181,88002
88182,88002
88183,88004
88184,88002
88185,88004
88186,88004
88187,88004
88188,88003
88189,88004
88190,88001
88192,88004
88193,88002
88194,88004
88195,88004
88196,88003
88197,88003
88198,88002
88199,88004
88200,88001
88201,88001
88202,88004
88203,88002
88205,88003
88206,88004
88208,88004
88209,88001
88210,88004
88212,88004
88213,88002
88214,88004
88215,88002
88216,88002
88218,88002
88219,88004
88220,88004
88221,88004
88222,88002
88223,88004
88224,88001
88225,88001
88226,88004
88227,88004
88228,88001
88229,88004
88230,88001
88231,88004
88232,88004
88233,88004
88236,88004
88237,88004
88238,88004
88239,88004
88240,88002
88241,88004
88242,88004
88243,88001
88244,88002
88245,88002
88246,88004
88247,88001
88248,88004
88249,88004
88250,88003
88251,88001
88252,88004
88253,88001
88254,88004
88255,88004
88256,88002
88257,88004
88258,88004
88259,88004
88260,88004
88261,88002
88262,88002
88263,88002
88264,88004
88265,88004
88266,88002
88267,88004
88268,88002
88269,88003
88270,88004
88271,88004
88272,88004
88273,88001
88274,88004
88275,88002
88276,88002
88277,88002
88278,88004
88279,88004
88280,88004
88281,88004
88283,88004
88284,88002
88285,88004
88286,88004
88287,88004
88288,88004
88289,88004
88290,88004
88291,88004
88292,88004
88293,88004
88294,88001
88295,88004
88296,88004
88297,88002
88298,88001
88299,88004
88300,88002
88301,88001
88302,88003
88303,88004
88304,88004
88305,88004
88306,88002
88307,88004
88308,88004
88309,88004
88310,88004
88311,88004
88312,88004
88313,88001
88314,88004
88315,88002
88316,88004
88317,88002
88318,88001
88319,88002
88320,88002
88321,88004
88322,88002
88324,88004
88325,88004
88326,88002
88327,88001
88328,88002
88330,88004
88331,88002
88332,88004
88333,88001
88334,88004
88335,88004
88336,88004
88338,88001
88340,88002
88341,88002
88342,88001
88343,88004
88344,88004
88345,88002
88346,88002
88347,88004
88348,88002
88349,88002
88350,88004
88351,88003
88352,88004
88353,88004
88354,88004
88355,88004
88356,88002
88357,88004
88358,88003
88359,88002
88360,88004
88361,88002
88362,88002
88363,88004
88364,88004
88365,88004
88366,88004
88367,88001
88368,88004
88369,88003
88370,88004
88371,88003
88372,88002
88373,88002
88374,88004
88375,88002
88376,88004
88377,88004
88378,88004
88379,88001
88380,88002
88381,88004
88382,88004
88383,88003
88385,88004
88386,88002
88387,88004
88388,88001
88389,88004
88390,88004
88391,88003
88393,88004
88394,88004
88395,88001
88398,88002
88399,88002
88400,88004
88401,88004
88402,88001
88403,88004
88404,88004
88406,88004
88407,88004
88408,88003
88409,88003
88410,88001
88411,88004
88412,88001
88413,88002
88415,88003
88416,88001
88417,88001
88418,88002
88419,88002
88421,88004
88423,88002
88424,88002
88425,88001
88426,88003
88427,88004
88428,88002
88429,88003
88430,88004
88431,88004
88432,88001
88433,88004
88434,88004
88435,88002
88436,88002
88437,88004
88438,88002
88439,88001
88440,88004
88441,88004
88442,88003
88443,88004
88444,88002
88445,88002
88446,88004
88447,88003
88448,88004
88449,88004
88450,88004
88451,88002
88452,88004
88453,88004
88454,88001
88455,88004
88456,88004
88457,88004
88458,88004
88459,88004
88460,88004
88461,88004
88462,88003
88463,88002
88464,88003
88465,88001
88466,88004
88467,88003
88468,88003
88469,88004
88470,88003
88471,88004
88472,88004
88473,88004
88474,88004
88475,88004
88476,88004
88477,88004
88478,88004
88479,88004
88480,88004
88481,88001
88482,88004
88483,88001
88484,88001
88485,88004
88486,88003
88487,88003
88488,88004
88489,88004
88490,88004
88491,88004
88492,88002
88493,88004
88494,88004
88495,88001
88496,88004
88497,88001
88498,88003
88499,88004
88500,88003
88501,88002
88502,88002
88503,88002
88504,88004
88505,88002
88506,88002
88507,88004
88508,88004
88509,88001
88510,88004
88511,88004
88512,88002
88513,88004
88514,88004
88515,88004
88516,88004
88517,88004
88518,88004
88519,88002
88520,88004
88521,88001
88522,88004
88523,88004
88524,88004
88525,88004
88526,88002
88527,88001
88528,88002
