,codecommune,nomcommune
29750,76510,PRÉTOT-VICQUEMARE
29751,76511,PREUSEVILLE
29752,76512,PUISENVAL
29753,76513,QUEVILLON
29754,76514,QUÉVREVILLE-LA-POTERIE
29755,76515,QUIBERVILLE
29756,76516,QUIÈVRECOURT
29757,76517,QUINCAMPOIX
29758,76518,RAFFETOT
29759,76519,RAINFREVILLE
29760,76520,RÉALCAMP
29761,76521,REBETS
29762,76522,LA REMUÉE
29763,76523,RÉTONVAL
29764,76524,REUVILLE
29765,76526,RICARVILLE-DU-VAL
29766,76527,RICHEMONT
29767,76528,RIEUX
29768,76529,RIVILLE
29769,76530,ROBERTOT
29770,76531,ROCQUEFORT
29771,76532,ROCQUEMONT
29772,76533,ROGERVILLE
29773,76534,ROLLEVILLE
29774,76535,RONCHEROLLES-EN-BRAY
29775,76536,RONCHEROLLES-SUR-LE-VIVIER
29776,76537,RONCHOIS
29777,76538,ROSAY
29778,76540,ROUEN
29779,76541,ROUMARE
29780,76542,ROUTES
29781,76543,ROUVILLE
29782,76544,ROUVRAY-CATILLON
29783,76545,ROUXMESNIL-BOUTEILLES
29784,76546,ROYVILLE
29785,76547,LA RUE-SAINT-PIERRE
29786,76548,RY
29787,76549,SAÂNE-SAINT-JUST
29788,76550,SAHURS
29789,76551,SAINNEVILLE
29790,76552,SAINTE-ADRESSE
29791,76553,SAINTE-AGATHE-D'ALIERMONT
29792,76554,SAINT-AIGNAN-SUR-RY
29793,76555,SAINT-ANDRÉ-SUR-CAILLY
29794,76556,SAINT-ANTOINE-LA-FORÊT
29795,76557,SAINT-ARNOULT
29796,76558,SAINT-AUBIN-CELLOVILLE
29797,76559,SAINT-AUBIN-DE-CRÉTOT
29798,76560,SAINT-AUBIN-EPINAY
29799,76561,SAINT-AUBIN-LÈS-ELBEUF
29800,76562,SAINT-AUBIN-LE-CAUF
29801,76563,SAINT-AUBIN-ROUTOT
29802,76564,SAINT-AUBIN-SUR-MER
29803,76565,SAINT-AUBIN-SUR-SCIE
29804,76566,SAINTE-AUSTREBERTHE
29805,76567,SAINTE-BEUVE-EN-RIVIÈRE
29806,76568,SAINT-CLAIR-SUR-LES-MONTS
29807,76569,SAINTE-COLOMBE
29808,76570,SAINT-CRESPIN
29809,76571,SAINTE-CROIX-SUR-BUCHY
29810,76572,SAINT-DENIS-D'ACLON
29811,76573,SAINT-DENIS-LE-THIBOULT
29812,76574,SAINT-DENIS-SUR-SCIE
29813,76575,SAINT-ETIENNE-DU-ROUVRAY
29814,76576,SAINT-EUSTACHE-LA-FORÊT
29815,76577,SAINTE-FOY
29816,76578,SAINTE-GENEVIÈVE
29817,76580,SAINT-GEORGES-SUR-FONTAINE
29818,76581,SAINT-GERMAIN-DES-ESSOURTS
29819,76582,SAINT-GERMAIN-D'ETABLES
29820,76583,SAINT-GERMAIN-SOUS-CAILLY
29821,76584,SAINT-GERMAIN-SUR-EAULNE
29822,76585,SAINT-GILLES-DE-CRÉTOT
29823,76586,SAINT-GILLES-DE-LA-NEUVILLE
29824,76587,SAINTE-HÉLÈNE-BONDEVILLE
29825,76588,SAINT-HELLIER
29826,76589,SAINT-HONORÉ
29827,76590,SAINT-JACQUES-D'ALIERMONT
29828,76591,SAINT-JACQUES-SUR-DARNÉTAL
29829,76592,SAINT-JEAN-DE-FOLLEVILLE
29830,76593,SAINT-JEAN-DE-LA-NEUVILLE
29831,76594,SAINT-JEAN-DU-CARDONNAY
29832,76595,SAINT-JOUIN-BRUNEVAL
29833,76596,SAINT-LAURENT-DE-BRÈVEDENT
29834,76597,SAINT-LAURENT-EN-CAUX
29835,76598,SAINT-LÉGER-AUX-BOIS
29836,76599,SAINT-LÉGER-DU-BOURG-DENIS
29837,76600,SAINT-LÉONARD
29838,76601,SAINT-LUCIEN
29839,76602,SAINT-MACLOU-DE-FOLLEVILLE
29840,76603,SAINT-MACLOU-LA-BRIÈRE
29841,76604,SAINT-MARDS
29842,76605,SAINTE-MARGUERITE-SUR-MER
29843,76606,MORIENNE
29844,76608,SAINTE-MARGUERITE-SUR-DUCLAIR
29845,76609,SAINTE-MARIE-AU-BOSC
29846,76610,SAINTE-MARIE-DES-CHAMPS
29847,76611,SAINT-MARTIN-AUX-ARBRES
29848,76612,SAINT-MARTIN-AU-BOSC
29849,76613,SAINT-MARTIN-AUX-BUNEAUX
29850,76614,SAINT-MARTIN-DE-BOSCHERVILLE
29851,76615,SAINT-MARTIN-DU-BEC
29852,76616,SAINT-MARTIN-DU-MANOIR
29853,76617,SAINT-MARTIN-DU-VIVIER
29854,76618,PETIT-CAUX
29855,76619,SAINT-MARTIN-LE-GAILLARD
29856,76620,SAINT-MARTIN-L'HORTIER
29857,76621,SAINT-MARTIN-OSMONVILLE
29858,76622,SAINT-MAURICE-D'ETELAN
29859,76623,SAINT-MICHEL-D'HALESCOURT
29860,76624,SAINT-NICOLAS-D'ALIERMONT
29861,76626,SAINT-NICOLAS-DE-LA-HAIE
29862,76627,SAINT-NICOLAS-DE-LA-TAILLE
29863,76628,SAINT-OUEN-DU-BREUIL
29864,76629,SAINT-OUEN-LE-MAUGER
29865,76630,SAINT-OUEN-SOUS-BAILLY
29866,76631,SAINT-PAÃR
29867,76632,SAINT-PIERRE-BÉNOUVILLE
29868,76634,SAINT-PIERRE-DE-MANNEVILLE
29869,76635,SAINT-PIERRE-DES-JONQUIÈRES
29870,76636,SAINT-PIERRE-DE-VARENGEVILLE
29871,76637,SAINT-PIERRE-EN-PORT
29872,76638,SAINT-PIERRE-EN-VAL
29873,76640,SAINT-PIERRE-LÈS-ELBEUF
29874,76641,SAINT-PIERRE-LE-VIEUX
29875,76642,SAINT-PIERRE-LE-VIGER
29876,76644,SAINT-RÉMY-BOSCROCOURT
29877,76645,SAINT-RIQUIER-EN-RIVIÈRE
29878,76646,SAINT-RIQUIER-ÈS-PLAINS
29879,76647,SAINT-ROMAIN-DE-COLBOSC
29880,76648,SAINT-SAÃNS
29881,76649,SAINT-SAIRE
29882,76650,SAINT-SAUVEUR-D'EMALLEVILLE
29883,76651,SAINT-SYLVAIN
29884,76652,SAINT-VAAST-D'EQUIQUEVILLE
29885,76653,SAINT-VAAST-DIEPPEDALLE
29886,76654,SAINT-VAAST-DU-VAL
29887,76655,SAINT-VALERY-EN-CAUX
29888,76656,SAINT-VICTOR-L'ABBAYE
29889,76657,SAINT-VIGOR-D'YMONVILLE
29890,76658,SAINT-VINCENT-CRAMESNIL
29891,76660,SANDOUVILLE
29892,76662,SASSETOT-LE-MALGARDÉ
29893,76663,SASSETOT-LE-MAUCONDUIT
29894,76664,SASSEVILLE
29895,76665,SAUCHAY
29896,76666,SAUMONT-LA-POTERIE
29897,76667,SAUQUEVILLE
29898,76668,SAUSSAY
29899,76669,SAUSSEUZEMARE-EN-CAUX
29900,76670,SENNEVILLE-SUR-FÉCAMP
29901,76671,SEPT-MEULES
29902,76672,SERQUEUX
29903,76673,SERVAVILLE-SALMONVILLE
29904,76675,SIERVILLE
29905,76676,SIGY-EN-BRAY
29906,76677,SMERMESNIL
29907,76678,SOMMERY
29908,76679,SOMMESNIL
29909,76680,SORQUAINVILLE
29910,76681,SOTTEVILLE-LÈS-ROUEN
29911,76682,SOTTEVILLE-SOUS-LE-VAL
29912,76683,SOTTEVILLE-SUR-MER
29913,76684,TANCARVILLE
29914,76685,THÉROULDEVILLE
29915,76686,THEUVILLE-AUX-MAILLOTS
29916,76688,THIERGEVILLE
29917,76689,THIÉTREVILLE
29918,76690,THIL-MANNEVILLE
29919,76691,LE THIL-RIBERPRÉ
29920,76692,THIOUVILLE
29921,76693,LE TILLEUL
29922,76694,TOCQUEVILLE-EN-CAUX
29923,76695,TOCQUEVILLE-LES-MURS
29924,76697,TORCY-LE-GRAND
29925,76698,TORCY-LE-PETIT
29926,76699,LE TORP-MESNIL
29927,76700,TÔTES
29928,76702,TOUFFREVILLE-LA-CORBELINE
29929,76703,TOUFFREVILLE-SUR-EU
29930,76705,TOURVILLE-LA-RIVIÈRE
29931,76706,TOURVILLE-LES-IFS
29932,76707,TOURVILLE-SUR-ARQUES
29933,76708,TOUSSAINT
29934,76709,LE TRAIT
29935,76710,TRÉMAUVILLE
29936,76711,LE TRÉPORT
29937,76712,LA TRINITÉ-DU-MONT
29938,76714,LES TROIS-PIERRES
29939,76715,TROUVILLE
29940,76716,TURRETOT
29941,76717,VAL-DE-LA-HAYE
29942,76718,VALLIQUERVILLE
29943,76719,VALMONT
29944,76720,VARENGEVILLE-SUR-MER
29945,76721,VARNEVILLE-BRETTEVILLE
29946,76723,VASSONVILLE
29947,76724,VATIERVILLE
29948,76725,VATTETOT-SOUS-BEAUMONT
29949,76726,VATTETOT-SUR-MER
29950,76727,VATTEVILLE-LA-RUE
29951,76728,LA VAUPALIÈRE
29952,76730,VEAUVILLE-LÈS-QUELLES
29953,76731,VÉNESTANVILLE
29954,76732,BUTOT-VÉNESVILLE
29955,76733,VENTES-SAINT-RÉMY
29956,76734,VERGETOT
29957,76735,VEULES-LES-ROSES
29958,76736,VEULETTES-SUR-MER
29959,76737,VIBEUF
29960,76738,VIEUX-MANOIR
29961,76739,VIEUX-ROUEN-SUR-BRESLE
29962,76740,LA VIEUX-RUE
29963,76741,VILLAINVILLE
29964,76743,VILLERS-ECALLES
29965,76744,VILLERS-SOUS-FOUCARMONT
29966,76745,VILLY-SUR-YÈRES
29967,76746,VINNEMERVILLE
29968,76747,VIRVILLE
29969,76748,VITTEFLEUR
29970,76749,WANCHY-CAPVAL
29971,76750,YAINVILLE
29972,76751,YÉBLERON
29973,76752,YERVILLE
29974,76753,YMARE
29975,76754,YPORT
29976,76755,YPREVILLE-BIVILLE
29977,76756,YQUEBEUF
29978,76757,YVECRIQUE
29979,76758,YVETOT
29980,76759,YVILLE-SUR-SEINE
29981,77001,ACHÈRES-LA-FORÊT
29982,77002,AMILLIS
29983,77003,AMPONVILLE
29984,77004,ANDREZEL
29985,77005,ANNET-SUR-MARNE
29986,77006,ARBONNE-LA-FORÊT
29987,77007,ARGENTIÈRES
29988,77008,ARMENTIÈRES-EN-BRIE
29989,77009,ARVILLE
29990,77010,AUBEPIERRE-OZOUER-LE-REPOS
29991,77011,AUFFERVILLE
29992,77012,AUGERS-EN-BRIE
29993,77013,AULNOY
29994,77014,AVON
29995,77015,BABY
29996,77016,BAGNEAUX-SUR-LOING
29997,77018,BAILLY-ROMAINVILLIERS
29998,77019,BALLOY
29999,77020,BANNOST-VILLEGAGNON
30000,77021,BARBEY
30001,77022,BARBIZON
30002,77023,BARCY
30003,77024,BASSEVELLE
30004,77025,BAZOCHES-LÈS-BRAY
30005,77026,BEAUCHERY-SAINT-MARTIN
30006,77027,BEAUMONT-DU-GÂTINAIS
30007,77029,BEAUVOIR
30008,77030,BELLOT
30009,77031,BERNAY-VILBERT
30010,77032,BETON-BAZOCHES
30011,77033,BEZALLES
30012,77034,BLANDY
30013,77035,BLENNES
30014,77036,BOISDON
30015,77037,BOIS-LE-ROI
30016,77038,BOISSETTES
30017,77039,BOISSISE-LA-BERTRAND
30018,77040,BOISSISE-LE-ROI
30019,77041,BOISSY-AUX-CAILLES
30020,77042,BOISSY-LE-CHÂTEL
30021,77043,BOITRON
30022,77044,BOMBON
30023,77045,BOUGLIGNY
30024,77046,BOULANCOURT
30025,77047,BOULEURS
30026,77048,BOURRON-MARLOTTE
30027,77049,BOUTIGNY
30028,77050,BRANSLES
30029,77051,BRAY-SUR-SEINE
30030,77052,BRÉAU
30031,77053,BRIE-COMTE-ROBERT
30032,77054,LA BROSSE-MONTCEAUX
30033,77055,BROU-SUR-CHANTEREINE
30034,77056,BURCY
30035,77057,BUSSIÈRES
30036,77058,BUSSY-SAINT-GEORGES
30037,77059,BUSSY-SAINT-MARTIN
30038,77060,BUTHIERS
30039,77061,CANNES-ECLUSE
30040,77062,CARNETIN
30041,77063,LA CELLE-SUR-MORIN
30042,77065,CÉLY
30043,77066,CERNEUX
30044,77067,CESSON
30045,77068,CESSOY-EN-MONTOIS
30046,77069,CHAILLY-EN-BIÈRE
30047,77070,CHAILLY-EN-BRIE
30048,77071,CHAINTREAUX
30049,77072,CHALAUTRE-LA-GRANDE
30050,77073,CHALAUTRE-LA-PETITE
30051,77075,CHALIFERT
30052,77076,CHALMAISON
30053,77077,CHAMBRY
30054,77078,CHAMIGNY
30055,77079,CHAMPAGNE-SUR-SEINE
30056,77080,CHAMPCENEST
30057,77081,CHAMPDEUIL
30058,77082,CHAMPEAUX
30059,77083,CHAMPS-SUR-MARNE
30060,77084,CHANGIS-SUR-MARNE
30061,77085,CHANTELOUP-EN-BRIE
30062,77086,LA CHAPELLE-GAUTHIER
30063,77087,LA CHAPELLE-IGER
30064,77088,LA CHAPELLE-LA-REINE
30065,77089,LA CHAPELLE-RABLAIS
30066,77090,LA CHAPELLE-SAINT-SULPICE
30067,77091,LES CHAPELLES-BOURBON
30068,77093,LA CHAPELLE-MOUTILS
30069,77094,CHARMENTRAY
30070,77095,CHARNY
30071,77096,CHARTRETTES
30072,77097,CHARTRONGES
30073,77098,CHÂTEAUBLEAU
30074,77099,CHÂTEAU-LANDON
30075,77100,LE CHÂTELET-EN-BRIE
30076,77101,CHÂTENAY-SUR-SEINE
30077,77102,CHÂTENOY
30078,77103,CHÂTILLON-LA-BORDE
30079,77104,CHÂTRES
30080,77106,CHAUFFRY
30081,77107,CHAUMES-EN-BRIE
30082,77108,CHELLES
30083,77109,CHENOISE-CUCHARMOY
30084,77110,CHENOU
30085,77111,CHESSY
30086,77112,CHEVRAINVILLIERS
30087,77113,CHEVRU
30088,77114,CHEVRY-COSSIGNY
30089,77115,CHEVRY-EN-SEREINE
30090,77116,CHOISY-EN-BRIE
30091,77117,CITRY
30092,77118,CLAYE-SOUILLY
30093,77119,CLOS-FONTAINE
30094,77120,COCHEREL
30095,77121,COLLÉGIEN
30096,77122,COMBS-LA-VILLE
30097,77123,COMPANS
30098,77124,CONCHES-SUR-GONDOIRE
30099,77125,CONDÉ-SAINTE-LIBIAIRE
30100,77126,CONGIS-SUR-THÉROUANNE
30101,77127,COUBERT
30102,77128,COUILLY-PONT-AUX-DAMES
30103,77129,COULOMBS-EN-VALOIS
30104,77130,COULOMMES
30105,77131,COULOMMIERS
30106,77132,COUPVRAY
30107,77133,COURCELLES-EN-BASSÉE
30108,77134,COURCHAMP
30109,77135,COURPALAY
30110,77136,COURQUETAINE
30111,77137,COURTACON
30112,77138,COURTOMER
30113,77139,COURTRY
30114,77140,COUTENÃON
30115,77141,COUTEVROULT
30116,77142,CRÉCY-LA-CHAPELLE
30117,77143,CRÉGY-LÈS-MEAUX
30118,77144,CRÈVECOEUR-EN-BRIE
30119,77145,CRISENOY
30120,77146,CROISSY-BEAUBOURG
30121,77147,LA CROIX-EN-BRIE
30122,77148,CROUY-SUR-OURCQ
30123,77150,CUISY
30124,77151,DAGNY
30125,77152,DAMMARIE-LES-LYS
30126,77153,DAMMARTIN-EN-GOÃLE
30127,77154,DAMMARTIN-SUR-TIGEAUX
30128,77155,DAMPMART
30129,77156,DARVAULT
30130,77157,DHUISY
30131,77158,DIANT
30132,77159,DONNEMARIE-DONTILLY
30133,77161,DORMELLES
30134,77162,DOUE
30135,77163,DOUY-LA-RAMÉE
30136,77164,ECHOUBOULAINS
30137,77165,LES ECRENNES
30138,77167,EGLIGNY
30139,77168,EGREVILLE
30140,77169,EMERAINVILLE
30141,77171,ESBLY
30142,77172,ESMANS
30143,77173,ETRÉPILLY
30144,77174,EVERLY
30145,77175,EVRY-GRÉGY-SUR-YERRE
30146,77176,FAREMOUTIERS
30147,77177,FAVIÈRES
30148,77178,FAÅ¸-LÈS-NEMOURS
30149,77179,FÉRICY
30150,77180,FÉROLLES-ATTILLY
30151,77181,FERRIÈRES-EN-BRIE
30152,77182,LA FERTÉ-GAUCHER
30153,77183,LA FERTÉ-SOUS-JOUARRE
30154,77184,FLAGY
30155,77185,FLEURY-EN-BIÈRE
30156,77186,FONTAINEBLEAU
30157,77187,FONTAINE-FOURCHES
30158,77188,FONTAINE-LE-PORT
30159,77190,FONTAINS
30160,77191,FONTENAILLES
30161,77192,FONTENAY-TRÉSIGNY
30162,77193,FORFRY
30163,77194,FORGES
30164,77195,FOUJU
30165,77196,FRESNES-SUR-MARNE
30166,77197,FRÉTOY
30167,77198,FROMONT
30168,77199,FUBLAINES
30169,77200,GARENTREVILLE
30170,77201,GASTINS
30171,77202,LA GENEVRAYE
30172,77203,GERMIGNY-L'EVÊQUE
30173,77204,GERMIGNY-SOUS-COULOMBS
30174,77205,GESVRES-LE-CHAPITRE
30175,77206,GIREMOUTIERS
30176,77207,GIRONVILLE
30177,77208,GOUAIX
30178,77209,GOUVERNES
30179,77210,LA GRANDE-PAROISSE
30180,77211,GRANDPUITS-BAILLY-CARROIS
30181,77212,GRAVON
30182,77214,GRESSY
30183,77215,GRETZ-ARMAINVILLIERS
30184,77216,GREZ-SUR-LOING
30185,77217,GRISY-SUISNES
30186,77218,GRISY-SUR-SEINE
30187,77219,GUÉRARD
30188,77220,GUERCHEVILLE
30189,77221,GUERMANTES
30190,77222,GUIGNES
30191,77223,GURCY-LE-CHÂTEL
30192,77224,HAUTEFEUILLE
30193,77225,LA HAUTE-MAISON
30194,77226,HÉRICY
30195,77227,HERMÉ
30196,77228,HONDEVILLIERS
30197,77229,LA HOUSSAYE-EN-BRIE
30198,77230,ICHY
30199,77231,ISLES-LES-MELDEUSES
30200,77232,ISLES-LÈS-VILLENOY
30201,77233,IVERNY
30202,77234,JABLINES
30203,77235,JAIGNES
30204,77236,JAULNES
30205,77237,JOSSIGNY
30206,77238,JOUARRE
30207,77239,JOUY-LE-CHÂTEL
30208,77240,JOUY-SUR-MORIN
30209,77241,JUILLY
30210,77242,JUTIGNY
30211,77243,LAGNY-SUR-MARNE
30212,77244,LARCHANT
30213,77245,LAVAL-EN-BRIE
30214,77246,LÉCHELLE
30215,77247,LESCHEROLLES
30216,77248,LESCHES
30217,77249,LÉSIGNY
30218,77250,LEUDON-EN-BRIE
30219,77251,LIEUSAINT
30220,77252,LIMOGES-FOURCHES
30221,77253,LISSY
30222,77254,LIVERDY-EN-BRIE
30223,77255,LIVRY-SUR-SEINE
30224,77256,LIZINES
30225,77257,LIZY-SUR-OURCQ
30226,77258,LOGNES
30227,77259,LONGPERRIER
30228,77260,LONGUEVILLE
30229,77261,LORREZ-LE-BOCAGE-PRÉAUX
30230,77262,LOUAN-VILLEGRUIS-FONTAINE
30231,77263,LUISETAINES
30232,77264,LUMIGNY-NESLES-ORMEAUX
30233,77265,LUZANCY
30234,77266,MACHAULT
30235,77267,LA MADELEINE-SUR-LOING
30236,77268,MAGNY-LE-HONGRE
30237,77269,MAINCY
30238,77270,MAISONCELLES-EN-BRIE
30239,77271,MAISONCELLES-EN-GÂTINAIS
30240,77272,MAISON-ROUGE
30241,77273,MARCHÉMORET
30242,77274,MARCILLY
30243,77275,LES MARÊTS
30244,77276,MAREUIL-LÈS-MEAUX
30245,77277,MARLES-EN-BRIE
30246,77278,MAROLLES-EN-BRIE
30247,77279,MAROLLES-SUR-SEINE
30248,77280,MARY-SUR-MARNE
30249,77281,MAUPERTHUIS
30250,77282,MAUREGARD
30251,77283,MAY-EN-MULTIEN
30252,77284,MEAUX
30253,77285,LE MÉE-SUR-SEINE
30254,77286,MEIGNEUX
30255,77287,MEILLERAY
30256,77288,MELUN
30257,77289,MELZ-SUR-SEINE
30258,77290,MÉRY-SUR-MARNE
30259,77291,LE MESNIL-AMELOT
30260,77292,MESSY
30261,77293,MISY-SUR-YONNE
30262,77294,MITRY-MORY
30263,77295,MOISENAY
30264,77296,MOISSY-CRAMAYEL
30265,77297,MONDREVILLE
30266,77298,MONS-EN-MONTOIS
30267,77300,MONTCEAUX-LÈS-MEAUX
30268,77301,MONTCEAUX-LÈS-PROVINS
30269,77302,MONTCOURT-FROMONVILLE
30270,77303,MONTDAUPHIN
30271,77304,MONTENILS
30272,77305,MONTEREAU-FAULT-YONNE
30273,77306,MONTEREAU-SUR-LE-JARD
30274,77307,MONTÉVRAIN
30275,77308,MONTGÉ-EN-GOÃLE
30276,77309,MONTHYON
30277,77310,MONTIGNY-LE-GUESDIER
30278,77311,MONTIGNY-LENCOUP
30279,77312,MONTIGNY-SUR-LOING
30280,77313,MONTMACHOUX
30281,77314,MONTOLIVET
30282,77315,MONTRY
30283,77316,MORET-LOING-ET-ORVANNE
30284,77317,MORMANT
30285,77318,MORTCERF
30286,77319,MORTERY
30287,77320,MOUROUX
30288,77321,MOUSSEAUX-LÈS-BRAY
30289,77322,MOUSSY-LE-NEUF
30290,77323,MOUSSY-LE-VIEUX
30291,77325,MOUY-SUR-SEINE
30292,77326,NANDY
30293,77327,NANGIS
30294,77328,NANTEAU-SUR-ESSONNE
30295,77329,NANTEAU-SUR-LUNAIN
30296,77330,NANTEUIL-LÈS-MEAUX
30297,77331,NANTEUIL-SUR-MARNE
30298,77332,NANTOUILLET
30299,77333,NEMOURS
30300,77335,CHAUCONIN-NEUFMONTIERS
30301,77336,NEUFMOUTIERS-EN-BRIE
30302,77337,NOISIEL
30303,77338,NOISY-RUDIGNON
30304,77339,NOISY-SUR-ECOLE
30305,77340,NONVILLE
30306,77341,NOYEN-SUR-SEINE
30307,77342,OBSONVILLE
30308,77343,OCQUERRE
30309,77344,OISSERY
30310,77345,ORLY-SUR-MORIN
30311,77347,LES ORMES-SUR-VOULZIE
30312,77348,ORMESSON
30313,77349,OTHIS
30314,77350,OZOIR-LA-FERRIÈRE
30315,77352,OZOUER-LE-VOULGIS
30316,77353,PALEY
30317,77354,PAMFOU
30318,77355,PAROY
30319,77356,PASSY-SUR-SEINE
30320,77357,PÉCY
30321,77358,PENCHARD
30322,77359,PERTHES
30323,77360,PÉZARCHES
30324,77361,PIERRE-LEVÉE
30325,77363,LE PIN
30326,77364,LE PLESSIS-AUX-BOIS
30327,77365,LE PLESSIS-FEU-AUSSOUX
30328,77366,LE PLESSIS-L'EVÊQUE
30329,77367,LE PLESSIS-PLACY
30330,77368,POIGNY
30331,77369,POINCY
30332,77370,POLIGNY
30333,77371,POMMEUSE
30334,77372,POMPONNE
30335,77373,PONTAULT-COMBAULT
30336,77374,PONTCARRÉ
30337,77376,PRÉCY-SUR-MARNE
30338,77377,PRESLES-EN-BRIE
30339,77378,PRINGY
30340,77379,PROVINS
30341,77380,PUISIEUX
30342,77381,QUIERS
30343,77382,QUINCY-VOISINS
30344,77383,RAMPILLON
30345,77384,RÉAU
30346,77385,REBAIS
30347,77386,RECLOSES
30348,77387,REMAUVILLE
30349,77388,REUIL-EN-BRIE
30350,77389,LA ROCHETTE
30351,77390,ROISSY-EN-BRIE
30352,77391,ROUILLY
30353,77392,ROUVRES
30354,77393,ROZAY-EN-BRIE
30355,77394,RUBELLES
30356,77395,RUMONT
30357,77396,RUPÉREUX
30358,77397,SAÂCY-SUR-MARNE
30359,77398,SABLONNIÈRES
30360,77400,SAINT-AUGUSTIN
30361,77401,SAINTE-AULDE
30362,77402,SAINT-BARTHÉLEMY
30363,77403,SAINT-BRICE
30364,77404,SAINTE-COLOMBE
30365,77405,SAINT-CYR-SUR-MORIN
30366,77406,SAINT-DENIS-LÈS-REBAIS
30367,77407,SAINT-FARGEAU-PONTHIERRY
30368,77408,SAINT-FIACRE
30369,77409,SAINT-GERMAIN-LAVAL
30370,77410,SAINT-GERMAIN-LAXIS
30371,77411,SAINT-GERMAIN-SOUS-DOUE
30372,77412,SAINT-GERMAIN-SUR-ECOLE
30373,77413,SAINT-GERMAIN-SUR-MORIN
30374,77414,SAINT-HILLIERS
30375,77415,SAINT-JEAN-LES-DEUX-JUMEAUX
30376,77416,SAINT-JUST-EN-BRIE
30377,77417,SAINT-LÉGER
30378,77418,SAINT-LOUP-DE-NAUD
30379,77419,SAINT-MAMMÈS
30380,77420,SAINT-MARD
30381,77421,SAINT-MARS-VIEUX-MAISONS
30382,77423,SAINT-MARTIN-DES-CHAMPS
30383,77424,SAINT-MARTIN-DU-BOSCHET
30384,77425,SAINT-MARTIN-EN-BIÈRE
30385,77426,SAINT-MÉRY
30386,77427,SAINT-MESMES
30387,77428,SAINT-OUEN-EN-BRIE
30388,77429,SAINT-OUEN-SUR-MORIN
30389,77430,SAINT-PATHUS
30390,77431,SAINT-PIERRE-LÈS-NEMOURS
30391,77432,SAINT-RÉMY-LA-VANNE
30392,77433,BEAUTHEIL-SAINTS
30393,77434,SAINT-SAUVEUR-LÈS-BRAY
30394,77435,SAINT-SAUVEUR-SUR-ECOLE
30395,77436,SAINT-SIMÉON
30396,77437,SAINT-SOUPPLETS
30397,77438,SAINT-THIBAULT-DES-VIGNES
30398,77439,SALINS
30399,77440,SAMMERON
30400,77441,SAMOIS-SUR-SEINE
30401,77442,SAMOREAU
30402,77443,SANCY
30403,77444,SANCY-LÈS-PROVINS
30404,77445,SAVIGNY-LE-TEMPLE
30405,77446,SAVINS
30406,77447,SEINE-PORT
30407,77448,SEPT-SORTS
30408,77449,SERRIS
30409,77450,SERVON
30410,77451,SIGNY-SIGNETS
30411,77452,SIGY
30412,77453,SIVRY-COURTRY
30413,77454,SOGNOLLES-EN-MONTOIS
30414,77455,SOIGNOLLES-EN-BRIE
30415,77456,SOISY-BOUY
30416,77457,SOLERS
30417,77458,SOUPPES-SUR-LOING
30418,77459,SOURDUN
30419,77460,TANCROU
30420,77461,THÉNISY
30421,77462,THIEUX
30422,77463,THOMERY
30423,77464,THORIGNY-SUR-MARNE
30424,77465,THOURY-FÉROTTES
30425,77466,TIGEAUX
30426,77467,LA TOMBE
30427,77468,TORCY
30428,77469,TOUQUIN
30429,77470,TOURNAN-EN-BRIE
30430,77471,TOUSSON
30431,77472,LA TRÉTOIRE
30432,77473,TREUZY-LEVELAY
30433,77474,TRILBARDOU
30434,77475,TRILPORT
30435,77476,TROCY-EN-MULTIEN
30436,77477,URY
30437,77478,USSY-SUR-MARNE
30438,77479,VAIRES-SUR-MARNE
30439,77480,VALENCE-EN-BRIE
30440,77481,VANVILLÉ
30441,77482,VARENNES-SUR-SEINE
30442,77483,VARREDDES
30443,77484,VAUCOURTOIS
30444,77485,LE VAUDOUÉ
30445,77486,VAUDOY-EN-BRIE
30446,77487,VAUX-LE-PÉNIL
30447,77489,VAUX-SUR-LUNAIN
30448,77490,VENDREST
30449,77492,VERDELOT
30450,77493,VERNEUIL-L'ETANG
30451,77494,VERNOU-LA-CELLE-SUR-SEINE
30452,77495,VERT-SAINT-DENIS
30453,77496,VIEUX-CHAMPAGNE
30454,77498,VIGNELY
30455,77500,VILLEBÉON
30456,77501,VILLECERF
30457,77504,VILLEMARÉCHAL
30458,77505,VILLEMAREUIL
30459,77506,VILLEMER
30460,77507,VILLENAUXE-LA-PETITE
30461,77508,VILLENEUVE-LE-COMTE
30462,77509,VILLENEUVE-LES-BORDES
30463,77510,VILLENEUVE-SAINT-DENIS
30464,77511,VILLENEUVE-SOUS-DAMMARTIN
30465,77512,VILLENEUVE-SUR-BELLOT
30466,77513,VILLENOY
30467,77514,VILLEPARISIS
30468,77515,VILLEROY
30469,77516,VILLE-SAINT-JACQUES
30470,77517,VILLEVAUDÉ
30471,77518,VILLIERS-EN-BIÈRE
30472,77519,VILLIERS-SAINT-GEORGES
30473,77520,VILLIERS-SOUS-GREZ
30474,77521,VILLIERS-SUR-MORIN
30475,77522,VILLIERS-SUR-SEINE
30476,77523,VILLUIS
30477,77524,VIMPELLES
30478,77525,VINANTES
30479,77526,VINCY-MANOEUVRE
30480,77527,VOINSLES
30481,77528,VOISENON
30482,77529,VOULANGIS
30483,77530,VOULTON
30484,77531,VOULX
30485,77532,VULAINES-LÈS-PROVINS
30486,77533,VULAINES-SUR-SEINE
30487,77534,YÈBLES
